User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date,Year,Month,Day,Weekday,Demand
6ccc18f0,01c1488d-2,2,430.38,0,430.38,4,2024-07-24,2024,7,24,6,32
ba80beba,a7ef7bf6-f,1,399.53,0,399.53,4,2024-01-11,2024,1,11,4,46
32fbc798,17ed3053-e,5,491.37,20,393.1,2,2024-01-25,2024,1,25,4,81
45177a4d,7031b4e9-f,4,182.47,10,164.22,0,2024-05-11,2024,5,11,2,116
e9fc3b5d,9b92d58e-1,2,352.7,10,317.43,4,2024-10-16,2024,10,16,6,105
7fd4a6ba,54ef296a-5,3,252.82,5,240.18,2,2024-04-06,2024,4,6,2,88
af1453cd,c92d975b-0,3,478.35,10,430.52,2,2024-02-19,2024,2,19,1,50
cf22fe3d,7cdb7bcc-6,0,389.25,15,330.86,3,2024-08-20,2024,8,20,5,104
1342567a,c6c4e17f-9,5,233.66,20,186.93,0,2024-03-05,2024,3,5,5,134
2803642c,47dcb49b-5,5,155.04,20,124.03,0,2024-08-13,2024,8,13,5,148
05c5eef6,274934eb-1,0,340.4,10,306.36,1,2024-03-19,2024,3,19,5,103
20797b76,2a8fff8b-4,2,495.02,0,495.02,2,2024-04-30,2024,4,30,5,22
3be3ec37,cfa52f4b-b,3,398.65,30,279.05,3,2024-07-21,2024,7,21,3,130
83e7aeff,a3ea187a-6,1,404.26,0,404.26,4,2024-02-23,2024,2,23,0,54
7cfa271c,c0cfe18f-a,6,47.54,10,42.79,1,2024-03-28,2024,3,28,4,144
a81bc91d,55cd19bf-d,6,152.57,0,152.57,4,2024-10-22,2024,10,22,5,116
d61eceec,dcf55c7d-e,2,399.49,50,199.75,2,2024-02-05,2024,2,5,1,187
c1eba76b,a195e087-1,5,168.52,30,117.96,4,2024-05-20,2024,5,20,1,171
3e3ea054,6556f3ed-5,0,474.27,5,450.56,0,2024-06-15,2024,6,15,2,61
ccc156ec,ab459f59-9,6,11.62,25,8.71,4,2024-09-08,2024,9,8,3,191
c51dd6f8,44d13aee-8,5,433.2,15,368.22,1,2024-03-19,2024,3,19,5,76
cc7c3a16,f9a08cdc-9,5,243.15,25,182.36,2,2024-07-01,2024,7,1,1,150
e5a8c4fa,bdff5ceb-a,2,338.68,10,304.81,1,2024-10-15,2024,10,15,5,110
edf95866,9a0f9442-0,2,256.93,20,205.54,1,2024-01-12,2024,1,12,0,126
79f46476,f3090044-0,6,153.36,0,153.36,1,2024-01-06,2024,1,6,2,89
f574b742,32f52e77-3,6,280.19,0,280.19,2,2024-06-08,2024,6,8,2,65
4ceafc78,6a30e7e6-c,2,335.27,5,318.51,1,2024-04-10,2024,4,10,6,69
391837b0,af326e04-8,5,464.98,10,418.48,2,2024-07-01,2024,7,1,1,56
6f8d54a0,30402e41-6,5,454.39,15,386.23,1,2024-07-10,2024,7,10,6,74
e6ef2c9f,b05c6dba-1,3,145.86,50,72.93,4,2024-07-16,2024,7,16,5,238
10c04728,d0a3f85b-f,5,195.95,25,146.96,0,2024-02-04,2024,2,4,3,160
a187e667,94fc7678-1,4,206.99,20,165.59,2,2024-06-18,2024,6,18,5,141
d318e21f,d85e0838-d,6,108.04,25,81.03,4,2024-07-29,2024,7,29,1,175
b0d2c85d,a3749bf9-4,2,231.39,20,185.11,0,2024-08-26,2024,8,26,1,137
9cba4ba8,f609d1c0-8,4,356.81,15,303.29,4,2024-02-03,2024,2,3,2,97
8e5d22f7,cf8a6a42-e,0,316.3,15,268.86,3,2024-10-04,2024,10,4,0,146
2d70ea63,8760cdc9-2,0,77.96,15,66.27,0,2024-11-17,2024,11,17,3,195
78bab0ba,7c30618d-5,3,215.45,20,172.36,1,2024-01-05,2024,1,5,0,139
a80a973c,8cb10081-9,1,499.36,20,399.49,2,2024-08-27,2024,8,27,5,92
4082e1e2,07d3c705-b,5,50.14,25,37.61,1,2024-08-30,2024,8,30,0,181
bcce1ab1,c69340de-d,1,425.24,10,382.72,4,2024-01-18,2024,1,18,4,76
ced2cd43,0af60377-c,3,410.76,15,349.15,0,2024-08-31,2024,8,31,2,77
64c3131e,2ef11c9e-6,4,149.52,30,104.66,3,2024-10-28,2024,10,28,1,214
a5466420,f95ba60a-d,0,147.82,20,118.26,2,2024-03-01,2024,3,1,0,168
6c6bc323,ffa4a462-b,0,418.98,15,356.13,1,2024-02-16,2024,2,16,0,98
bf139e58,059c565d-1,4,55.86,25,41.89,0,2024-06-07,2024,6,7,0,183
7538d8e4,2f9790c2-a,3,33.8,50,16.9,3,2024-07-20,2024,7,20,2,264
78bc03e4,43eb2577-2,3,29.79,15,25.32,2,2024-01-11,2024,1,11,4,157
367bd243,d63a71e5-9,0,344.67,15,292.97,1,2024-02-15,2024,2,15,4,117
85fce914,71ed5cb0-b,1,109.4,25,82.05,2,2024-08-21,2024,8,21,6,186
1a25ef8b,6f74258e-5,4,444.09,50,222.04,1,2024-06-15,2024,6,15,2,186
74d4448b,721e95fc-7,5,383.4,50,191.7,3,2024-04-13,2024,4,13,2,189
4ff0d6a8,7058ce9f-c,2,328.07,30,229.65,3,2024-10-17,2024,10,17,4,179
2d642d1e,3db1bbd1-b,5,450.51,50,225.25,1,2024-10-11,2024,10,11,0,206
c38f4fcf,e652729a-6,3,350.51,50,175.25,4,2024-10-27,2024,10,27,3,228
31207659,7e42ee68-3,0,402.82,0,402.82,2,2024-02-12,2024,2,12,1,56
175607aa,a96d8b06-5,3,12.81,30,8.97,4,2024-09-29,2024,9,29,3,212
172f1fe0,241c5b49-7,2,186.27,0,186.27,3,2024-01-29,2024,1,29,1,84
ff612d9d,fe823e51-e,6,34.93,30,24.45,0,2024-01-22,2024,1,22,1,207
0b44393a,b75e39cc-4,1,187.12,0,187.12,0,2024-02-10,2024,2,10,2,94
16cf536e,eb8bcfba-b,1,301.12,0,301.12,0,2024-07-22,2024,7,22,1,71
5fbd3fd3,fd204ae7-3,2,149.98,0,149.98,2,2024-08-20,2024,8,20,5,93
6b8e78c6,3596eb92-f,2,475.44,15,404.12,0,2024-01-27,2024,1,27,2,67
b17be372,fc12336b-4,1,20.86,5,19.82,2,2024-03-18,2024,3,18,1,139
1c5a1b59,cf38c5f3-3,6,499.0,50,249.5,3,2024-03-12,2024,3,12,5,169
6cf8be42,d8179c70-9,1,46.41,0,46.41,1,2024-06-13,2024,6,13,4,122
8ab3d142,fb8bb5e4-d,0,35.47,25,26.6,0,2024-03-13,2024,3,13,6,208
a316376d,9a9926b5-e,2,164.44,50,82.22,2,2024-06-22,2024,6,22,2,240
3772bd8a,99e30a62-2,4,164.41,20,131.53,3,2024-03-02,2024,3,2,2,149
aa9878a5,4b2d81b8-b,0,213.47,20,170.78,1,2024-05-21,2024,5,21,5,153
af627d91,6f3fb246-f,0,320.31,15,272.26,3,2024-10-25,2024,10,25,0,154
3522f888,cdd4f661-4,4,319.86,15,271.88,1,2024-06-27,2024,6,27,4,99
19dd37b0,5fa64fe3-8,5,41.53,0,41.53,4,2024-10-21,2024,10,21,1,141
15212d1e,6fd4ce69-0,4,205.9,30,144.13,1,2024-05-13,2024,5,13,1,164
48b15e02,2808821f-d,4,67.85,15,57.67,1,2024-02-24,2024,2,24,2,152
1d750630,024bf585-e,6,433.77,15,368.7,3,2024-03-23,2024,3,23,2,75
894dcab4,07cfc2fd-6,2,496.95,25,372.71,2,2024-03-01,2024,3,1,0,92
b4a3b6c6,5e246611-e,2,308.25,50,154.12,2,2024-07-23,2024,7,23,5,213
0142a38f,efbe8e1f-1,1,280.8,15,238.68,2,2024-05-15,2024,5,15,6,114
dc69c849,f721848c-d,3,130.53,15,110.95,4,2024-07-16,2024,7,16,5,143
e57349d9,3da581fa-d,1,299.12,15,254.25,3,2024-10-24,2024,10,24,4,147
937e8781,88283ffc-e,3,179.16,30,125.41,2,2024-05-19,2024,5,19,3,174
74f2811d,ab632513-b,0,237.25,25,177.94,1,2024-06-10,2024,6,10,1,162
053df1ac,090c6a64-2,6,449.87,5,427.38,2,2024-08-07,2024,8,7,6,40
1e9fc577,43944f95-7,1,138.04,0,138.04,2,2024-06-08,2024,6,8,2,103
9536cbf4,a9a972ea-a,2,456.4,30,319.48,1,2024-11-16,2024,11,16,2,150
05e6557c,128bb94a-4,1,487.06,0,487.06,3,2024-08-17,2024,8,17,2,31
ce5bc729,5f29a00a-f,3,409.01,25,306.76,4,2024-01-15,2024,1,15,1,118
00b7ec0b,327dab47-c,4,97.09,10,87.38,2,2024-06-09,2024,6,9,3,129
f85f1b34,0e96bba7-f,4,252.08,10,226.87,3,2024-01-30,2024,1,30,5,97
369f273e,d3cd79a0-d,6,248.11,30,173.68,3,2024-04-22,2024,4,22,1,160
05c75f8e,87b3f6e5-6,3,254.93,30,178.45,4,2024-01-28,2024,1,28,3,159
0bca6ec2,26fcfebc-9,0,351.79,30,246.25,3,2024-06-02,2024,6,2,3,156
ab869893,7dfb697f-1,6,160.3,5,152.28,4,2024-08-23,2024,8,23,0,105
bb2f1a1e,1e8f5c9f-0,2,319.97,15,271.97,1,2024-04-17,2024,4,17,6,106
049740b6,2ef97479-4,5,95.15,5,90.39,4,2024-07-31,2024,7,31,6,116
86861afb,b6bb1f4b-5,6,381.45,15,324.23,0,2024-03-21,2024,3,21,4,83
6ce1b4c8,e5379a31-b,4,203.24,30,142.27,3,2024-09-15,2024,9,15,3,170
9a4c4cd0,e3c44ef7-d,4,118.84,25,89.13,2,2024-01-01,2024,1,1,1,170
e724bac8,159dc764-b,0,374.41,10,336.97,3,2024-01-13,2024,1,13,2,94
acda7306,89a71662-4,3,57.79,30,40.45,1,2024-06-05,2024,6,5,6,194
406c736d,deb3c2ea-7,3,235.61,15,200.27,1,2024-09-17,2024,9,17,5,115
d057cfbd,e02c6641-8,6,162.91,5,154.76,1,2024-02-29,2024,2,29,4,102
133c8a19,b3a6731b-7,4,467.03,0,467.03,2,2024-02-25,2024,2,25,3,30
3f66002c,0444b3e7-e,1,468.31,30,327.82,2,2024-03-20,2024,3,20,6,131
d6a11b96,18cbc03a-2,3,90.62,5,86.09,2,2024-01-16,2024,1,16,5,117
6d15082c,85baf850-e,6,420.77,10,378.69,0,2024-08-08,2024,8,8,4,70
a9f98de1,9336c2d1-1,4,79.25,25,59.44,1,2024-07-22,2024,7,22,1,178
40abc61a,8f2b3ee0-e,5,76.89,15,65.36,2,2024-03-21,2024,3,21,4,152
7f143b66,88a957e9-b,1,63.54,0,63.54,0,2024-06-16,2024,6,16,3,114
9643cc38,41232e6b-0,5,465.65,50,232.82,2,2024-07-03,2024,7,3,6,171
706acfe1,2f4f7e97-3,4,487.28,10,438.55,1,2024-03-09,2024,3,9,2,50
b3733852,10f600e2-a,4,347.3,15,295.2,2,2024-01-24,2024,1,24,6,98
84cc22ee,95a41e50-2,3,151.14,10,136.03,4,2024-07-15,2024,7,15,1,117
7000b247,7b62b19c-f,2,273.0,0,273.0,1,2024-05-07,2024,5,7,5,61
50bd549d,8660e2d3-8,4,407.72,5,387.33,4,2024-09-09,2024,9,9,1,57
9e3a9089,1db41730-b,6,70.67,25,53.0,3,2024-06-11,2024,6,11,5,179
7ff3fdbe,5a6c83a3-a,2,483.9,15,411.31,4,2024-02-20,2024,2,20,5,65
40b01a0f,aaab8a7f-a,1,170.58,30,119.41,0,2024-05-01,2024,5,1,6,188
ed460c68,70f6b05e-c,4,254.57,50,127.28,4,2024-03-06,2024,3,6,6,217
d9345bed,6fe5c6ea-6,0,243.77,30,170.64,1,2024-06-21,2024,6,21,0,181
3567c84b,7db7d6ab-2,2,465.09,15,395.33,4,2024-06-14,2024,6,14,0,67
109dbd80,8132cfed-c,2,86.11,30,60.28,3,2024-02-21,2024,2,21,6,192
562cdfd2,dec191a8-2,3,458.09,10,412.28,3,2024-07-09,2024,7,9,5,55
6d18ec79,52a11028-5,6,147.92,5,140.52,1,2024-09-11,2024,9,11,6,108
8fe51ba5,5a2b7b42-2,6,230.4,5,218.88,4,2024-01-27,2024,1,27,2,93
37a64a6f,24c63a38-9,1,354.94,25,266.2,0,2024-09-07,2024,9,7,2,130
edf788be,f04a8aad-e,3,31.43,10,28.29,3,2024-11-12,2024,11,12,5,176
1dc9d0b0,9ff96c86-e,2,481.77,5,457.68,2,2024-01-26,2024,1,26,0,37
7fad2b34,da8e3eb2-c,5,230.27,0,230.27,4,2024-08-14,2024,8,14,6,75
6bb04308,5385184d-7,3,49.18,20,39.34,1,2024-01-30,2024,1,30,5,166
d9c0aa17,a8aaaab9-c,3,30.69,10,27.62,2,2024-01-01,2024,1,1,1,143
2a658d86,0b9b3d67-e,5,330.13,50,165.06,2,2024-08-09,2024,8,9,0,200
244380ac,2f2961d7-2,4,99.78,20,79.82,4,2024-09-03,2024,9,3,5,164
8e61c4d7,922396c9-5,3,299.27,5,284.31,2,2024-07-25,2024,7,25,4,74
e93602da,bff57146-b,2,215.27,10,193.74,0,2024-09-25,2024,9,25,6,108
6c7ff37f,83cdbe5b-d,6,246.81,5,234.47,1,2024-09-29,2024,9,29,3,89
eb4735e3,ccd15bd9-f,5,112.45,5,106.83,4,2024-11-12,2024,11,12,5,137
00390cf5,7aaef086-4,5,137.6,30,96.32,2,2024-07-10,2024,7,10,6,181
bae0de07,29802c45-f,2,72.87,10,65.58,1,2024-09-09,2024,9,9,1,132
85b74171,5f21f214-6,1,282.01,30,197.41,3,2024-09-21,2024,9,21,2,161
c1ffe1f3,5c4dbe08-e,0,264.02,30,184.81,1,2024-11-11,2024,11,11,1,203
14841db0,540fc545-b,2,438.82,50,219.41,4,2024-10-11,2024,10,11,0,215
3495e6fe,d6af616f-e,5,287.83,30,201.48,2,2024-07-25,2024,7,25,4,149
9ad51b37,05fb83f5-5,3,148.73,10,133.86,0,2024-07-12,2024,7,12,0,116
7384392e,8ad678aa-5,1,311.38,15,264.67,2,2024-07-24,2024,7,24,6,116
a3b19153,611e47e6-7,3,458.77,10,412.89,4,2024-11-17,2024,11,17,3,93
c894b2e1,49bd4399-b,1,89.74,30,62.82,4,2024-01-11,2024,1,11,4,205
6f819f07,be08cab2-c,0,286.91,50,143.46,4,2024-09-01,2024,9,1,3,233
e2130e66,71163b94-9,5,413.43,5,392.76,2,2024-02-23,2024,2,23,0,52
63ba81b8,b671ec0c-a,6,49.61,10,44.65,3,2024-08-06,2024,8,6,5,135
82abf471,ac551181-6,1,474.78,30,332.35,4,2024-10-28,2024,10,28,1,154
e7eab712,96332841-4,6,176.59,20,141.27,0,2024-06-04,2024,6,4,5,149
6c67da1a,192148e8-d,2,185.03,30,129.52,1,2024-04-25,2024,4,25,4,177
bdddfd8f,5deea061-5,6,291.53,0,291.53,0,2024-06-04,2024,6,4,5,58
16ed50f6,253f8125-b,1,222.4,20,177.92,2,2024-11-13,2024,11,13,6,170
b9054add,61ce87ca-8,5,490.62,20,392.5,4,2024-06-09,2024,6,9,3,79
bc601032,48dde606-1,1,182.37,20,145.9,0,2024-06-13,2024,6,13,4,149
313c6da5,0f93e3db-f,3,149.07,25,111.8,1,2024-01-13,2024,1,13,2,161
515c7dbf,5c344a6e-b,3,222.07,10,199.86,1,2024-10-30,2024,10,30,6,132
77df82ca,250519ce-c,0,271.04,10,243.94,0,2024-09-15,2024,9,15,3,117
dd3554fc,f620d94d-8,6,222.78,15,189.36,0,2024-03-13,2024,3,13,6,122
5922b060,5a3adec7-d,5,70.53,15,59.95,1,2024-01-24,2024,1,24,6,151
28248fbd,a4a2fdda-e,1,456.08,30,319.26,1,2024-05-22,2024,5,22,6,128
dff5463c,8168dbcc-a,0,437.68,10,393.91,0,2024-09-18,2024,9,18,6,85
f12658a2,5ddc0052-e,2,67.34,5,63.97,1,2024-03-09,2024,3,9,2,119
133c23df,1676300b-1,6,233.53,25,175.15,2,2024-11-09,2024,11,9,2,173
eb962cf1,861acc2d-e,2,92.83,25,69.62,3,2024-05-16,2024,5,16,4,178
a506f7bf,d308f981-5,4,404.71,0,404.71,0,2024-02-07,2024,2,7,6,40
dca155eb,23b0c06e-4,4,477.05,50,238.53,3,2024-08-17,2024,8,17,2,175
3d77ab6d,b4a1e1c6-8,1,244.37,0,244.37,3,2024-10-25,2024,10,25,0,108
bd612ab6,e8e89970-a,6,102.86,30,72.0,4,2024-07-05,2024,7,5,0,187
baf84657,25d4249f-8,3,356.25,30,249.37,4,2024-07-19,2024,7,19,0,142
e608beb8,8249738d-4,1,108.51,25,81.38,0,2024-06-07,2024,6,7,0,186
1a9a7605,8ed95f0b-0,6,207.67,30,145.37,2,2024-06-12,2024,6,12,6,168
bf437b87,8b1f209a-9,5,74.87,50,37.44,0,2024-05-27,2024,5,27,1,254
f9b3c134,ed83742c-8,6,480.9,5,456.85,3,2024-06-29,2024,6,29,2,35
98e3cfed,fbc2def3-3,2,65.53,15,55.7,2,2024-01-30,2024,1,30,5,154
c094a6b0,db2c1f3e-1,2,40.21,10,36.19,2,2024-04-20,2024,4,20,2,140
c904130b,3c025691-9,4,303.09,10,272.78,0,2024-01-08,2024,1,8,1,88
bae27fb2,6a6da424-7,4,263.81,0,263.81,0,2024-04-28,2024,4,28,3,65
02ac79ab,61d4d31e-c,0,384.34,50,192.17,4,2024-10-18,2024,10,18,0,241
b46c76f9,456dd49c-a,4,197.02,25,147.77,3,2024-01-29,2024,1,29,1,150
86aa1cad,386ac42a-2,2,404.92,25,303.69,0,2024-07-27,2024,7,27,2,115
2a59f763,fe3e592a-f,4,171.06,5,162.51,3,2024-11-14,2024,11,14,4,133
c2a32605,d4f8bb14-c,1,434.67,5,412.94,0,2024-08-24,2024,8,24,2,55
be409e17,e504b46b-a,6,56.67,30,39.67,1,2024-09-16,2024,9,16,1,194
1b011b03,0163c4eb-b,3,125.2,0,125.2,0,2024-09-19,2024,9,19,4,91
fe0b3a08,e671d436-a,5,354.46,0,354.46,3,2024-06-12,2024,6,12,6,44
4012628e,f4a06faf-9,4,268.57,30,188.0,1,2024-06-01,2024,6,1,2,156
59d6802d,b489b2b3-b,6,450.73,50,225.37,0,2024-01-02,2024,1,2,5,184
e513db7b,e9c79473-d,5,360.74,5,342.7,4,2024-03-26,2024,3,26,5,67
c2dbb365,b1686020-0,5,368.83,10,331.95,2,2024-06-19,2024,6,19,6,77
9cc5fbec,2933f49f-c,5,195.94,10,176.35,0,2024-06-09,2024,6,9,3,115
933b28fe,6cff7e5b-7,1,214.73,50,107.36,4,2024-09-24,2024,9,24,5,242
b20c44f3,605dde07-5,1,249.63,10,224.67,3,2024-07-24,2024,7,24,6,106
d0756e35,ac3960d0-3,6,45.18,30,31.63,1,2024-10-20,2024,10,20,3,232
f79b5065,4c3fce3c-7,1,41.06,10,36.95,0,2024-10-17,2024,10,17,4,181
cf4ecbd8,c6297969-c,2,381.42,0,381.42,0,2024-01-02,2024,1,2,5,41
5c5fea0a,1a41a273-7,0,493.08,5,468.43,1,2024-08-22,2024,8,22,4,55
cf052449,3821c082-a,2,117.31,0,117.31,3,2024-10-18,2024,10,18,0,128
1c56848e,a0806601-f,5,253.73,10,228.36,3,2024-07-31,2024,7,31,6,96
679f822e,c71fd02b-3,3,334.97,30,234.48,2,2024-03-05,2024,3,5,5,140
170d8114,d8f7208e-9,1,58.66,15,49.86,2,2024-06-24,2024,6,24,1,168
1d800681,13a0fb92-0,3,79.22,0,79.22,0,2024-02-11,2024,2,11,3,102
36f1d6a4,348eebab-6,6,476.9,30,333.83,1,2024-07-12,2024,7,12,0,109
a29c7520,e845627c-e,4,268.4,10,241.56,1,2024-09-10,2024,9,10,5,99
27a4d0b6,eca4c411-a,1,103.52,10,93.17,4,2024-07-04,2024,7,4,4,141
aba9b6cd,2171a7a9-3,2,470.39,30,329.27,3,2024-03-27,2024,3,27,6,117
45990e99,081c867e-d,2,322.28,5,306.17,2,2024-06-22,2024,6,22,2,74
51b8659f,a2ca0417-c,1,268.31,25,201.23,0,2024-01-17,2024,1,17,6,151
d4aea824,0c8235e6-1,2,395.04,20,316.03,1,2024-02-20,2024,2,20,5,101
ac876e50,6d6f9b42-8,5,75.21,15,63.93,1,2024-07-28,2024,7,28,3,149
d9d623b5,bc16cccb-e,6,336.21,10,302.59,4,2024-06-04,2024,6,4,5,85
a3c23e44,b4fd3311-4,2,472.19,0,472.19,2,2024-03-10,2024,3,10,3,22
b9d3f539,3bf3112c-c,6,268.42,5,255.0,3,2024-01-26,2024,1,26,0,78
ea39eefb,41409b71-d,2,70.29,50,35.15,3,2024-03-29,2024,3,29,0,252
692bf856,75fb7c82-7,2,124.79,20,99.83,0,2024-03-23,2024,3,23,2,159
7bd56994,632f132c-2,3,358.47,50,179.24,4,2024-03-16,2024,3,16,2,195
fa092e4b,6782d91e-a,1,11.83,5,11.24,4,2024-04-13,2024,4,13,2,145
83fbff44,5eb79b27-e,3,361.89,0,361.89,4,2024-02-06,2024,2,6,5,45
7381e0d0,6ad98a9f-a,1,22.47,50,11.23,4,2024-06-27,2024,6,27,4,276
a670093e,cc6afc23-3,3,257.41,25,193.06,4,2024-08-04,2024,8,4,3,146
1e362183,72a2a739-6,3,447.66,30,313.36,2,2024-11-17,2024,11,17,3,155
8cef3e84,06f04616-9,5,107.75,25,80.81,3,2024-10-24,2024,10,24,4,204
83cbac12,4767f4f9-a,6,430.37,5,408.85,0,2024-01-24,2024,1,24,6,51
dce5dd34,d4b67c79-9,6,389.18,20,311.34,0,2024-10-29,2024,10,29,5,129
017b4433,11bc8942-0,6,14.0,5,13.3,2,2024-01-02,2024,1,2,5,130
e3949f2a,ae94fc57-6,6,83.76,15,71.2,2,2024-02-26,2024,2,26,1,150
87114b66,c746b898-a,6,461.12,50,230.56,1,2024-03-30,2024,3,30,2,177
dcefc553,492eb03f-1,0,477.27,5,453.41,1,2024-08-15,2024,8,15,4,58
2854d5ba,4c69c893-e,0,401.83,30,281.28,3,2024-10-25,2024,10,25,0,177
2f4b4df8,fbc99468-d,1,107.73,10,96.96,3,2024-03-24,2024,3,24,3,140
178fed2d,d0fde69e-d,0,353.55,15,300.52,2,2024-11-04,2024,11,4,1,139
5c010a41,b061f870-c,5,142.07,5,134.97,4,2024-09-22,2024,9,22,3,109
3baef1f8,195cfd98-7,4,224.1,25,168.07,0,2024-07-20,2024,7,20,2,145
ce962901,6eaf6197-0,6,142.54,30,99.78,2,2024-06-12,2024,6,12,6,183
7a030df0,282631c1-5,4,179.89,50,89.94,3,2024-05-23,2024,5,23,4,232
668d21ec,6802eae8-d,4,342.71,20,274.17,0,2024-05-30,2024,5,30,4,114
9ec32d45,3a69c3a0-d,1,489.86,30,342.9,0,2024-10-14,2024,10,14,1,157
b9ffab11,19db04e8-9,4,189.68,5,180.2,4,2024-02-05,2024,2,5,1,96
9b57819e,fa06d96a-a,4,95.16,10,85.64,4,2024-09-07,2024,9,7,2,127
d1fbf9ea,a121de58-6,4,177.35,20,141.88,1,2024-03-02,2024,3,2,2,147
d5498008,6714d9f5-0,0,223.91,30,156.74,2,2024-10-08,2024,10,8,5,220
1e77e045,6f933a3f-7,2,386.24,5,366.93,0,2024-11-15,2024,11,15,0,90
469d4f94,2a3c4165-1,5,150.85,10,135.76,1,2024-03-28,2024,3,28,4,117
e52c19c1,62618c9b-0,2,447.22,15,380.14,2,2024-09-16,2024,9,16,1,80
48a6965d,51ea777d-f,5,251.13,0,251.13,0,2024-10-09,2024,10,9,6,97
84cf2969,4308730e-9,5,405.16,25,303.87,2,2024-11-09,2024,11,9,2,145
b4ecbe57,136fbb48-c,0,471.46,15,400.74,2,2024-08-27,2024,8,27,5,86
1a7c338d,17a0e86a-6,0,10.58,5,10.05,1,2024-04-27,2024,4,27,2,155
fabf88c3,2245ba41-8,5,491.92,30,344.34,0,2024-07-20,2024,7,20,2,111
744533ab,656c4717-e,5,247.75,5,235.36,3,2024-07-11,2024,7,11,4,88
6206893b,2fa4644f-f,5,158.62,20,126.9,0,2024-08-30,2024,8,30,0,150
df836a74,803ed1ef-4,4,336.93,5,320.08,1,2024-06-03,2024,6,3,1,68
60df4c06,7cf4dc07-6,6,311.3,25,233.48,1,2024-02-02,2024,2,2,0,127
fda13bbd,68931536-a,6,280.73,5,266.69,1,2024-08-11,2024,8,11,3,75
04c82cbe,5e363698-2,0,436.53,0,436.53,3,2024-04-16,2024,4,16,5,57
46691b96,b5e7c030-b,6,366.94,20,293.55,0,2024-09-08,2024,9,8,3,102
6b4027e1,9c1c55f3-3,1,13.49,5,12.82,2,2024-08-07,2024,8,7,6,141
938ea3dc,0e574c91-5,3,182.15,20,145.72,0,2024-03-11,2024,3,11,1,142
e7b3665a,b81a2d01-e,2,140.83,10,126.75,3,2024-01-06,2024,1,6,2,120
5740a88b,a937b54d-f,1,159.05,30,111.34,1,2024-02-18,2024,2,18,3,186
07e93a67,66bc7e84-f,4,136.1,0,136.1,1,2024-01-04,2024,1,4,4,91
8b962cd8,5ed1a6ec-f,4,192.28,20,153.82,4,2024-09-06,2024,9,6,0,138
b8b790ba,b4223b18-c,3,437.53,15,371.9,2,2024-03-30,2024,3,30,2,72
d43d0f46,ba30a600-6,4,128.95,0,128.95,0,2024-09-03,2024,9,3,5,93
def9391b,00d20e0d-6,4,355.35,5,337.58,2,2024-03-20,2024,3,20,6,66
108549a1,3ef564dd-7,2,491.63,15,417.89,4,2024-02-14,2024,2,14,6,69
46b85373,fe6ad58f-0,1,137.13,5,130.27,0,2024-11-20,2024,11,20,6,145
aca166ff,aa78760a-b,3,457.41,25,343.06,3,2024-11-12,2024,11,12,5,130
e10e5ae0,1d053cf8-1,0,425.6,20,340.48,0,2024-05-11,2024,5,11,2,109
10dd7b6a,26a27ad3-4,4,204.49,50,102.25,2,2024-04-26,2024,4,26,0,225
b688c922,49502edc-e,2,471.03,0,471.03,1,2024-08-28,2024,8,28,6,27
4340e57f,7e6780ba-b,2,420.58,15,357.49,1,2024-01-29,2024,1,29,1,75
3cbdfed3,1517ace3-f,4,214.62,0,214.62,2,2024-09-16,2024,9,16,1,79
dcb8e001,b92d62e3-c,1,494.16,50,247.08,1,2024-02-09,2024,2,9,0,182
4b218561,ba598345-4,3,378.63,20,302.9,1,2024-03-01,2024,3,1,0,106
aabe4748,843b8f99-f,2,172.74,15,146.83,3,2024-05-19,2024,5,19,3,130
6ac4f758,46ddbf2a-0,6,17.08,30,11.96,2,2024-05-15,2024,5,15,6,209
51333644,0ded6d51-b,5,338.44,10,304.6,2,2024-09-09,2024,9,9,1,79
7ce34b86,b34abdfb-8,2,148.98,50,74.49,2,2024-05-22,2024,5,22,6,244
4b3462c8,3281432b-a,4,346.17,30,242.32,0,2024-01-30,2024,1,30,5,138
84c8da13,f6e1973d-d,5,135.91,5,129.11,1,2024-06-12,2024,6,12,6,107
4ab2d973,46d205d7-b,6,341.06,10,306.95,0,2024-04-08,2024,4,8,1,83
d20acbb2,5c0c794f-c,2,416.7,0,416.7,1,2024-04-18,2024,4,18,4,35
d22e24ba,51c2dc56-7,1,97.95,25,73.46,4,2024-05-25,2024,5,25,2,182
ad75dbc6,8a77898b-8,5,118.21,30,82.75,1,2024-02-07,2024,2,7,6,186
5e1614df,ad9581a4-0,1,255.92,10,230.33,2,2024-08-18,2024,8,18,3,106
91932784,1306885a-f,1,198.11,50,99.06,1,2024-07-22,2024,7,22,1,243
bbb99958,b1920f07-6,6,80.06,15,68.05,2,2024-10-17,2024,10,17,4,175
0a1152f5,9366eec8-b,5,108.02,20,86.42,1,2024-01-04,2024,1,4,4,156
33988d4a,8037dc93-a,6,158.49,15,134.72,3,2024-05-16,2024,5,16,4,134
e37ad791,1a0d08bb-d,3,316.9,20,253.52,3,2024-02-08,2024,2,8,4,117
0741d501,f7ebaec2-4,2,142.15,50,71.08,3,2024-10-28,2024,10,28,1,269
47985b63,0764f6d3-c,0,433.65,20,346.92,0,2024-11-09,2024,11,9,2,143
